case_id,collision_date,collision_time,latitude,longitude,collision_severity,pcf_violation_category,timestamp,sensor_id,dist_to_sensor,paper_type
90425662,2017-03-28,04:50:00,37.42045,-122.09152,property damage only,unsafe lane change,2017-03-28 04:50:00,401507,0.01428159269831216,Minor
90425663,2017-03-23,17:40:00,37.36381,-121.89845,property damage only,speeding,2017-03-23 17:40:00,400922,0.001097625163723075,Minor
90425673,2017-03-25,07:00:00,37.35937,-121.87245,property damage only,improper turning,2017-03-25 07:00:00,402362,0.0005998641512800471,Minor
90425761,2017-03-25,04:25:00,37.32871,-121.89548,other injury,improper turning,2017-03-25 04:25:00,402056,0.00029343653486423396,Minor
90425765,2017-03-25,15:06:00,37.3178,-121.9367,other injury,improper turning,2017-03-25 15:06:00,407710,0.002120596614150976,Minor
90425838,2017-03-25,15:45:00,37.32759,-121.87662,pain,speeding,2017-03-25 15:45:00,400799,0.0005889465170879914,Minor
90425839,2017-03-25,14:10:00,37.32145,-121.88996,property damage only,speeding,2017-03-25 14:10:00,400916,0.0011030031731654232,Minor
90425880,2017-03-25,07:40:00,37.37348,-121.92751,property damage only,speeding,2017-03-25 07:40:00,401817,0.0022843128069543073,Minor
90425900,2017-03-25,12:20:00,37.36315,-121.89169,property damage only,speeding,2017-03-25 12:20:00,400965,0.0019088019803017847,Minor
90425904,2017-03-25,08:40:00,37.3707,-121.92675,pain,improper turning,2017-03-25 08:40:00,401816,0.00047940066750156747,Minor
90425931,2017-03-25,12:40:00,37.34753,-121.84142,property damage only,unsafe lane change,2017-03-25 12:40:00,407165,0.005280696260905981,Minor
90425949,2017-03-26,06:05:00,37.25457,-121.95464,pain,speeding,2017-03-26 06:05:00,400792,0.0012898255695967514,Minor
90425962,2017-03-26,03:00:00,37.36684,-121.90599,property damage only,improper turning,2017-03-26 03:00:00,402365,0.0022277167683404527,Minor
90425992,2017-03-26,14:00:00,37.36335,-121.96681,pain,automobile right of way,2017-03-26 14:00:00,400206,0.018609299718147763,Minor
90426154,2017-03-24,18:01:00,37.28956,-121.93641,pain,improper turning,2017-03-24 18:01:00,400298,0.003776846568236378,Minor
90426308,2017-03-27,15:30:00,37.39366,-121.9072,property damage only,speeding,2017-03-27 15:30:00,402284,0.0021593306833349113,Minor
90426310,2017-02-05,23:21:00,37.35526,-121.8383,severe injury,other than driver (or pedestrian),2017-02-05 23:21:00,407176,0.003810020734845654,Minor
90426321,2017-03-27,16:50:00,37.40502,-121.87765,other injury,unsafe lane change,2017-03-27 16:50:00,407161,0.0028113263773525327,Minor
90426385,2017-03-27,18:10:00,37.37626,-121.90334,pain,speeding,2017-03-27 18:10:00,402121,0.004078239448585895,Minor
90426431,2017-03-27,05:08:00,37.27604,-121.94608,property damage only,improper turning,2017-03-27 05:08:00,400436,0.0044569561362035465,Minor
90426439,2017-03-27,06:24:00,37.31692,-121.92464,property damage only,speeding,2017-03-27 06:24:00,405701,0.00016637908521983894,Minor
90426584,2017-03-25,17:18:00,37.28537,-121.96081,property damage only,dui,2017-03-25 17:18:00,400436,0.019414428088399382,Minor
90426585,2017-03-25,12:50:00,37.3161,-121.9317,pain,traffic signals and signs,2017-03-25 12:50:00,407710,0.007222017031256995,Minor
90426588,2017-03-27,07:00:00,37.3716,-121.9218,property damage only,speeding,2017-03-27 07:00:00,400911,0.0011116856570049772,Minor
90426645,2017-03-27,05:40:00,37.3627,-121.9179,pain,unknown,2017-03-27 05:40:00,409525,0.00042849154018338037,Minor
90426736,2017-03-27,17:20:00,37.38448,-121.9729,property damage only,speeding,2017-03-27 17:20:00,400372,0.0013931263402847407,Minor
90426957,2017-02-03,08:30:00,37.3523,-122.06119,property damage only,unsafe starting or backing,2017-02-03 08:30:00,407337,0.0008434239740432853,Minor
90427061,2017-03-27,18:45:00,37.31917,-121.83316,property damage only,improper turning,2017-03-27 18:45:00,402359,0.013835849377609472,Minor
90427080,2017-03-28,16:40:00,37.32972,-121.96758,property damage only,speeding,2017-03-28 16:40:00,400292,0.014071522589972359,Minor
90427112,2017-03-27,18:45:00,37.41737,-121.97338,property damage only,speeding,2017-03-27 18:45:00,400973,0.0009981312538941294,Minor
90427288,2017-04-03,17:10:00,37.32666,-121.88193,property damage only,speeding,2017-04-03 17:10:00,400953,0.0013063158117299779,Minor
90427417,2017-04-01,02:30:00,37.37508,-121.9341,other injury,dui,2017-04-01 02:30:00,400760,0.0030783646632582744,Minor
90427705,2017-03-26,15:40:00,37.34516,-121.84385,property damage only,other hazardous violation,2017-03-26 15:40:00,407165,0.0018966003796187356,Minor
90427813,2017-03-27,22:50:00,37.32543,-121.88516,property damage only,dui,2017-03-27 22:50:00,401811,0.0012270656054125118,Minor
90428076,2017-03-28,07:15:00,37.31768,-121.93508,property damage only,speeding,2017-03-28 07:15:00,407710,0.0037195712118376165,Minor
90428081,2017-03-29,09:46:00,37.36013,-122.06294,property damage only,speeding,2017-03-29 09:46:00,407361,0.0029777315191280244,Minor
90428168,2017-03-25,16:15:00,37.31688,-121.88896,property damage only,speeding,2017-03-25 16:15:00,400065,0.0036587955668488915,Minor
90428226,2017-03-28,16:00:00,37.2537,-121.9473,property damage only,speeding,2017-03-28 16:00:00,400017,0.0019018961591076525,Minor
90428263,2017-03-28,06:10:00,37.3539,-121.86581,property damage only,speeding,2017-03-28 06:10:00,400440,0.00017383325343929136,Minor
90428370,2017-03-28,09:10:00,37.37536,-121.93323,property damage only,speeding,2017-03-28 09:10:00,400760,0.00229487450636697,Minor
90428409,2017-03-28,09:30:00,37.3368,-121.8969,property damage only,speeding,2017-03-28 09:30:00,402057,0.0007738023003201083,Minor
90428744,2017-03-22,15:30:00,37.42339,-122.09593,other injury,unsafe lane change,2017-03-22 15:30:00,401507,0.019581451682659484,Minor
90428880,2017-03-28,18:50:00,37.40784,-122.00463,property damage only,speeding,2017-03-28 18:50:00,400687,0.0037739806570938734,Minor
90428940,2017-03-28,07:15:00,37.3154,-121.9137,property damage only,improper turning,2017-03-28 07:15:00,414694,0.0004037449690093778,Minor
90429040,2017-03-28,14:50:00,37.43094,-121.91836,property damage only,unsafe lane change,2017-03-28 14:50:00,401489,0.003726193768441231,Minor
90429133,2017-03-28,06:10:00,37.3254,-121.8853,property damage only,speeding,2017-03-28 06:10:00,401811,0.001370186118739835,Minor
90429192,2017-03-28,16:55:00,37.41568,-121.97736,property damage only,speeding,2017-03-28 16:55:00,400973,0.005321776583056912,Minor
90429197,2017-03-28,16:15:00,37.42058,-121.93721,property damage only,speeding,2017-03-28 16:15:00,400873,0.0005842165694373773,Minor
90429203,2017-03-28,17:50:00,37.37724,-121.94505,pain,unsafe lane change,2017-03-28 17:50:00,400227,0.0014640030737516306,Minor
90429268,2017-03-28,18:20:00,37.40884,-122.00018,property damage only,speeding,2017-03-28 18:20:00,400687,0.0008090302837243872,Minor
90429286,2017-03-28,12:02:00,37.252,-121.8402,property damage only,speeding,2017-03-28 12:02:00,400519,0.01278192665447439,Minor
90429321,2017-03-29,15:15:00,37.28407,-121.86691,property damage only,speeding,2017-03-29 15:15:00,405619,0.0009348080016789227,Minor
90429361,2017-03-29,01:18:00,37.31737,-121.93282,property damage only,improper turning,2017-03-29 01:18:00,407710,0.005973663030318914,Minor
90429370,2017-03-29,00:20:00,37.3354,-121.8577,property damage only,other hazardous violation,2017-03-29 00:20:00,401655,0.0012346566324350284,Minor
90429562,2017-03-28,12:50:00,37.3292,-121.84144,property damage only,speeding,2017-03-28 12:50:00,402359,0.0008467750586734107,Minor
90429579,2017-03-28,07:50:00,37.4176,-121.9727,property damage only,speeding,2017-03-28 07:50:00,400973,0.00028324194604325865,Minor
90429587,2017-03-29,23:45:00,37.35726,-121.83926,pain,improper turning,2017-03-29 23:45:00,407176,0.0016153074010870514,Minor
90429612,2017-03-29,18:50:00,37.3602,-121.8415,property damage only,speeding,2017-03-29 18:50:00,407177,0.00021622673283529142,Minor
90429689,2017-03-29,06:25:00,37.29606,-121.87345,property damage only,speeding,2017-03-29 06:25:00,400040,0.0011621540345333737,Minor
90429703,2017-03-29,10:15:00,37.37868,-121.9036,property damage only,speeding,2017-03-29 10:15:00,402121,0.001659324260054518,Minor
90429710,2017-03-29,08:30:00,37.3791,-121.95374,property damage only,speeding,2017-03-29 08:30:00,400895,0.007243353159955025,Minor
90429733,2017-03-29,13:30:00,37.3453,-121.85765,property damage only,unsafe lane change,2017-03-29 13:30:00,401891,0.0027329606656552445,Minor
90429745,2017-03-29,15:30:00,37.38838,-121.98693,property damage only,improper turning,2017-03-29 15:30:00,402367,0.0003920816241600478,Minor
90429766,2017-03-29,10:55:00,37.2974,-121.8739,property damage only,speeding,2017-03-29 10:55:00,400654,0.00023342022190869972,Minor
90429773,2017-03-29,21:00:00,37.43821,-121.88971,property damage only,unsafe lane change,2017-03-29 21:00:00,407184,0.011850328813992082,Minor
90429796,2017-03-29,07:10:00,37.3702,-121.9263,property damage only,unsafe lane change,2017-03-29 07:10:00,401816,0.001124199715360294,Minor
90429824,2017-03-30,06:30:00,37.33674,-121.85712,property damage only,improper turning,2017-03-30 06:30:00,401655,0.002131932691247898,Minor
90429825,2017-03-29,09:50:00,37.31912,-121.99169,pain,speeding,2017-03-29 09:50:00,400429,0.0015157971500055145,Minor
90429838,2017-03-30,09:25:00,37.31635,-121.96285,property damage only,speeding,2017-03-30 09:25:00,400292,0.009202042599338234,Minor
90429842,2017-03-30,07:50:00,37.25111,-121.93082,pain,speeding,2017-03-30 07:50:00,400336,0.0026558458162946664,Minor
90429848,2017-03-30,00:20:00,37.3234,-121.8364,property damage only,unsafe lane change,2017-03-30 00:20:00,402359,0.008518003756751758,Minor
90429849,2017-03-27,05:45:00,37.31729,-121.92675,property damage only,other hazardous violation,2017-03-27 05:45:00,405701,0.002291593768535778,Minor
90429935,2017-03-30,16:25:00,37.33426,-122.04063,pain,speeding,2017-03-30 16:25:00,404640,0.009020162138239947,Minor
90429977,2017-03-30,15:00:00,37.38003,-121.95771,pain,speeding,2017-03-30 15:00:00,400895,0.0031698809125697744,Minor
90429985,2017-03-30,17:35:00,37.38688,-121.98192,pain,speeding,2017-03-30 17:35:00,400246,0.0024799203616138583,Minor
90430010,2017-03-30,15:10:00,37.38003,-121.95771,property damage only,improper turning,2017-03-30 15:10:00,400895,0.0031698809125697744,Minor
90430014,2017-03-30,11:40:00,37.26304,-121.97631,property damage only,dui,2017-03-30 11:40:00,404434,0.005788632049110398,Minor
90430033,2017-03-30,17:05:00,37.3746,-121.90275,property damage only,speeding,2017-03-30 17:05:00,401541,0.004567417760616029,Minor
90430035,2017-03-30,11:44:00,37.25523,-121.86266,property damage only,dui,2017-03-30 11:44:00,401495,0.0036818278069488584,Minor
90430044,2017-03-30,10:00:00,37.43045,-121.91907,pain,speeding,2017-03-30 10:00:00,401489,0.0036371637301558213,Minor
90430048,2017-03-31,13:30:00,37.3234,-121.83624,pain,improper turning,2017-03-31 13:30:00,402359,0.008625927660255786,Minor
90430182,2017-03-29,06:45:00,37.40536,-122.01644,other injury,other hazardous violation,2017-03-29 06:45:00,404585,0.004925146596802503,Minor
90430183,2017-03-28,09:26:00,37.3799,-121.9565,pain,speeding,2017-03-28 09:26:00,400895,0.004370977579423554,Minor
90430314,2017-04-06,08:06:00,37.4016,-122.0396,property damage only,improper passing,2017-04-06 08:06:00,404522,0.002081002162432324,Minor
90430448,2017-03-29,08:30:00,37.37474,-121.9307,property damage only,speeding,2017-03-29 08:30:00,400760,0.00037224857286443687,Minor
90430464,2017-03-30,14:30:00,37.31643,-121.96764,property damage only,speeding,2017-03-30 14:30:00,400292,0.004412306426350964,Minor
90430489,2017-03-30,18:42:00,37.2554,-121.95564,property damage only,speeding,2017-03-30 18:42:00,400792,0.000133003759351683,Minor
90430567,2017-03-30,07:50:00,37.33872,-121.85447,property damage only,speeding,2017-03-30 07:50:00,401403,0.0005009121679535408,Minor
90430589,2017-03-30,17:15:00,37.31722,-121.93422,property damage only,speeding,2017-03-30 17:15:00,407710,0.004579241203511866,Minor
90430596,2017-03-31,08:20:00,37.33241,-121.9342,pain,unsafe starting or backing,2017-03-31 08:20:00,400057,0.002927495175047397,Minor
90430607,2017-03-31,07:35:00,37.25097,-121.89785,pain,speeding,2017-03-31 07:35:00,400059,0.00989708775347289,Minor
90430624,2017-03-31,16:25:00,37.44182,-121.89029,other injury,speeding,2017-03-31 16:25:00,407184,0.015409907624632681,Minor
90430628,2017-03-31,07:00:00,37.30887,-121.96353,pain,automobile right of way,2017-03-31 07:00:00,400292,0.011357576678147865,Minor
90430640,2017-04-07,15:15:00,37.32533,-121.8379,property damage only,speeding,2017-04-07 15:15:00,402359,0.006082697427946891,Minor
90430656,2017-03-31,17:00:00,37.40245,-121.87677,property damage only,speeding,2017-03-31 17:00:00,407174,0.001705810364604899,Minor
90430665,2017-03-31,15:35:00,37.40619,-121.87793,property damage only,speeding,2017-03-31 15:35:00,407161,0.0016089798009889758,Minor
90430676,2017-03-31,08:30:00,37.42038,-121.93965,pain,speeding,2017-03-31 08:30:00,401014,0.00046703854230664503,Minor
90430684,2017-03-31,16:00:00,37.3478,-121.9194,property damage only,speeding,2017-03-31 16:00:00,400508,0.0005859701357569657,Minor
90430725,2017-03-31,16:45:00,37.44377,-121.92074,property damage only,speeding,2017-03-31 16:45:00,401489,0.016716516981711,Minor
90430736,2017-03-31,18:10:00,37.3631,-121.9027,property damage only,unsafe lane change,2017-03-31 18:10:00,400045,0.0005561411691160896,Minor
90430762,2017-03-31,15:30:00,37.41901,-121.96118,pain,speeding,2017-03-31 15:30:00,400567,0.0016429004838925654,Minor
90430770,2017-03-31,20:40:00,37.3861,-121.9052,property damage only,unsafe lane change,2017-03-31 20:40:00,402282,0.0016225168720246318,Minor
90430827,2017-03-31,17:00:00,37.37202,-121.8539,other injury,speeding,2017-03-31 17:00:00,407206,0.002795146686661184,Minor
90430839,2017-03-31,14:05:00,37.3209,-121.90068,pain,speeding,2017-03-31 14:05:00,402067,0.001203316251029981,Minor
90430849,2017-03-31,08:40:00,37.3764,-121.93961,other injury,unsafe lane change,2017-03-31 08:40:00,400172,0.00017000000000564342,Minor
90430882,2017-03-30,13:35:00,37.37866,-121.95044,pain,other hazardous violation,2017-03-30 13:35:00,400227,0.0070001603552968215,Minor
90430888,2017-03-31,09:30:00,37.39487,-122.00936,property damage only,speeding,2017-03-31 09:30:00,400904,0.0011746373908469853,Minor
90430929,2017-04-01,07:35:00,37.31726,-121.92678,pain,traffic signals and signs,2017-04-01 07:35:00,405701,0.0023173437379829884,Minor
90430957,2017-03-31,13:30:00,37.31579,-121.82875,other injury,speeding,2017-03-31 13:30:00,402359,0.01930139238500742,Minor
90430969,2017-04-01,13:10:00,37.33137,-121.86515,property damage only,improper turning,2017-04-01 13:10:00,401809,0.005955704828152301,Minor
90430973,2017-03-28,07:30:00,37.36493,-121.90007,pain,speeding,2017-03-28 07:30:00,400001,0.0013704984494767576,Minor
90430984,2017-04-01,13:15:00,37.33705,-121.8976,property damage only,other hazardous violation,2017-04-01 13:15:00,402058,0.00016568041525751926,Minor
90431020,2017-04-01,18:20:00,37.4217,-121.9382,other injury,improper turning,2017-04-01 18:20:00,400158,0.0015579733630555824,Minor
90431028,2017-04-01,14:45:00,37.36264,-121.89186,property damage only,speeding,2017-04-01 14:45:00,400965,0.0018574350594327714,Minor
90431089,2017-04-01,17:20:00,37.25616,-121.87099,pain,speeding,2017-04-01 17:20:00,400085,0.0037628122461808504,Minor
90431124,2017-04-01,20:40:00,37.41015,-121.9938,property damage only,speeding,2017-04-01 20:40:00,400970,0.0025457073673241706,Minor
90431303,2017-03-30,06:51:00,37.41041,-122.07391,property damage only,speeding,2017-03-30 06:51:00,401948,0.002358800542639019,Minor
90431304,2017-04-01,12:14:00,37.4029,-122.0694,pain,speeding,2017-04-01 12:14:00,400174,0.0008645206764428508,Minor
90431313,2017-03-29,08:50:00,37.36309,-121.89213,pain,other hazardous violation,2017-03-29 08:50:00,400965,0.0014786091437594146,Minor
90431322,2017-03-31,11:30:00,37.3161,-121.9364,property damage only,speeding,2017-03-31 11:30:00,407710,0.0027519683864325,Minor
90431331,2017-04-02,22:30:00,37.37637,-121.99577,pain,unsafe lane change,2017-04-02 22:30:00,400794,0.014201324586100801,Minor
90431367,2017-04-02,16:30:00,37.3474,-121.9202,property damage only,speeding,2017-04-02 16:30:00,400508,0.0003477944795397295,Minor
90431374,2017-03-28,07:50:00,37.38173,-121.9631,property damage only,other hazardous violation,2017-03-28 07:50:00,400206,0.001058289185419374,Minor
90431387,2017-03-30,11:40:00,37.34043,-121.92866,property damage only,speeding,2017-03-30 11:40:00,400709,0.0012796663627637097,Minor
90431389,2017-03-31,08:10:00,37.36818,-121.84625,property damage only,speeding,2017-03-31 08:10:00,407179,0.0005609295856090474,Minor
90431392,2017-03-31,13:00:00,37.3174,-121.9372,property damage only,other than driver (or pedestrian),2017-03-31 13:00:00,407710,0.0015940922181460848,Minor
90431423,2017-04-02,14:20:00,37.3537,-121.83776,property damage only,other than driver (or pedestrian),2017-04-02 14:20:00,407176,0.005435658009838372,Minor
90431451,2017-03-01,09:15:00,37.41067,-122.07544,property damage only,speeding,2017-03-01 09:15:00,401937,0.0015385772648739634,Minor
90431459,2017-04-01,12:50:00,37.2706,-121.8616,pain,speeding,2017-04-01 12:50:00,401957,0.0005957868746396971,Minor
90431500,2017-04-03,07:30:00,37.2511,-121.93088,property damage only,speeding,2017-04-03 07:30:00,400336,0.0027130825641616665,Minor
90431532,2017-04-03,09:55:00,37.34393,-122.05987,property damage only,speeding,2017-04-03 09:55:00,407372,0.0007873531609160044,Minor
90431587,2017-04-03,10:30:00,37.3633,-121.96672,property damage only,traffic signals and signs,2017-04-03 10:30:00,400206,0.018635214943747203,Minor
